<<<<<<< HEAD
=======
qid,docid
97_8,2165465
97_8,4224574
97_8,4224582
97_8,6265919
97_8,3380667
97_8,2997275
97_8,4304048
97_8,5090004
97_8,2050569
97_8,651650
97_8,5195120
97_8,8819211
97_8,2738902
97_8,478823
97_8,3880980
97_8,7826382
97_8,2700203
97_8,594823
97_8,4594281
97_8,6124497
97_8,825741
97_8,7078357
97_8,5672113
97_8,7668789
97_8,6561172
97_8,6682216
97_8,5012627
97_8,8445636
97_8,1977945
97_8,4631487
97_8,4766060
97_8,6809777
97_8,6714451
97_8,6096672
97_8,5797955
97_8,3138057
97_8,7044542
97_8,6935930
97_8,2181365
97_8,7091406
97_8,7760572
97_8,1057380
97_8,3678326
97_8,7814216
97_8,5539306
97_8,27187
97_8,766280
97_8,1359703
97_8,1356310
97_8,6089420
97_8,434050
97_8,23392
97_8,3163466
97_8,2501148
97_8,4855621
97_8,5518125
97_8,3127317
97_8,490844
97_8,7464345
97_8,7982565
97_8,3141976
97_8,839930
97_8,2926153
97_8,2824520
97_8,247871
97_8,2421383
97_8,7814214
97_8,504422
97_8,3186967
97_8,3845578
97_8,1057382
97_8,1057376
97_8,79330
97_8,5508849
97_8,8458911
97_8,2405230
97_8,863743
97_8,674580
97_8,1013035
97_8,7929322
97_8,3737491
97_8,1116402
97_8,8471615
97_8,1289843
97_8,3773101
97_8,4844533
97_8,838099
97_8,8218558
97_8,8404147
97_8,5740540
97_8,2695518
97_8,4510044
97_8,766281
97_8,8530958
97_8,917215
97_8,597459
97_8,5314011
97_8,7760571
97_8,8356588
97_8,7814212
97_8,5718732
97_8,3381317
97_8,3381314
97_8,2284838
97_8,796494
97_8,5210544
97_8,1927222
97_8,8779782
97_8,5475677
97_8,8500496
97_8,417935
97_8,4096328
97_8,4892273
97_8,2160777
97_8,7278598
97_8,689795
97_8,4637366
97_8,1342408
97_8,5172631
97_8,4930387
97_8,3006328
97_8,5740534
97_8,4452794
97_8,4405796
97_8,7065882
97_8,3276409
97_8,8290446
97_8,1876707
97_8,3201059
97_8,7750572
97_8,1110128
97_8,6633192
97_8,5828819
97_8,436626
97_8,868187
97_8,2501149
97_8,7008380
97_8,2461783
97_8,3737493
97_8,2358496
97_8,4792689
97_8,2383113
97_8,2644763
97_8,7044534
97_8,3756744
97_8,8191793
97_8,4196349
97_8,2481576
97_8,6118025
97_8,4909822
97_8,6450119
97_8,4107549
97_8,5959431
97_8,1716772
97_8,8054075
97_8,2481574
97_8,6634437
97_8,2644762
97_8,5848463
97_8,6788280
97_8,6432199
97_8,8734138
97_8,5297270
97_8,3391531
97_8,297354
97_8,8644082
97_8,5929095
97_8,1995154
97_8,8453598
97_8,2926158
97_8,41896
97_8,8565155
97_8,1216882
97_8,4151650
97_8,4082320
97_8,2070133
97_8,1800938
97_8,2325514
97_8,7507774
97_8,32784
97_8,6835815
97_8,868186
97_8,5477389
97_8,606395
97_8,7464845
97_8,6373648
97_8,7131498
97_8,4308453
97_8,3073902
97_8,7706566
97_8,8821116
97_8,1687979
97_8,8151149
97_8,7038460
97_8,5207434
97_8,7485271
97_8,6908704
97_8,5297811
97_8,671360
97_8,2070129
97_8,2397831
97_8,5562593
97_8,8246924
97_8,8406976
97_8,6925445
97_8,2165466
97_8,4135276
97_8,2098057
97_8,7984905
97_8,55918
97_8,2317894
97_8,3167623
97_8,3845576
97_8,4892278
97_8,6671806
97_8,7849776
97_8,3407160
97_8,674574
97_8,4308458
97_8,5748584
97_8,8102508
97_8,4897095
97_8,1110135
97_8,4107550
97_8,5672109
97_8,4780164
97_8,2574421
97_8,7414753
97_8,1059652
97_8,6432196
97_8,2692602
97_8,6118026
97_8,5627339
97_8,533670
97_8,8298250
97_8,7091405
97_8,5326641
97_8,5787600
97_8,5614815
97_8,3006333
97_8,1687980
97_8,3088581
97_8,4151645
97_8,5852266
97_8,5339602
97_8,2709476
97_8,674578
97_8,6013405
97_8,3938177
97_8,6432200
97_8,8406972
97_8,4792480
97_8,7609120
97_8,5172633
97_8,2926151
97_8,5858604
97_8,7795517
97_8,6031514
97_8,4203503
97_8,1521205
97_8,1766887
97_8,4236051
97_8,3357589
97_8,8029964
97_8,7800054
97_8,4345620
97_8,2690069
97_8,6634436
97_8,7575017
97_8,276214
97_8,8179546
97_8,7214416
97_8,4490804
97_8,6925035
97_8,5563610
97_8,7771758
97_8,7702307
97_8,3094672
97_8,8835148
97_8,4816472
97_8,4821101
97_8,55915
97_8,4107868
97_8,3109811
97_8,1963365
97_8,4511976
97_8,8406552
97_8,4909818
97_8,769263
97_8,970712
97_8,8189707
97_8,3163470
97_8,1471325
97_8,1385067
97_8,7791637
97_8,2384406
97_8,293782
97_8,5070902
97_8,4968969
97_8,3712568
97_8,4844537
97_8,7265036
97_8,1883125
97_8,5233964
97_8,4905368
97_8,7427266
97_8,7610288
97_8,2957828
97_8,5477391
97_8,3047821
97_8,1075739
97_8,2867264
97_8,4393582
97_8,113127
97_8,1689348
97_8,2251059
97_8,2420345
97_8,1876700
97_8,3633194
97_8,5057228
97_8,6919053
97_8,8114976
97_8,3748295
97_8,4792487
97_8,6031515
97_8,2310065
97_8,6580017
97_8,7182662
97_8,2926154
97_8,2144847
97_8,3357583
97_8,5468793
97_8,7603500
97_8,7790891
97_8,8597591
97_8,7200203
97_8,4020631
97_8,3607395
97_8,70637
97_8,2262766
97_8,2811157
97_8,868185
97_8,2883838
97_8,4116532
97_8,4562132
97_8,5065970
97_8,1194915
97_8,6749076
97_8,4224421
97_8,7227897
97_8,2279052
97_8,3219687
97_8,3838457
97_8,1368386
97_8,4844532
97_8,5348592
97_8,7869944
97_8,6602053
97_8,7611955
97_8,7814209
97_8,3161882
97_8,8290439
97_8,8299180
97_8,5719662
97_8,6032522
97_8,6558470
97_8,5858608
97_8,5405925
97_8,638303
97_8,2155268
97_8,5334708
97_8,7436409
97_8,6008466
97_8,1369943
97_8,2341575
97_8,2742881
97_8,2379332
97_8,3510054
97_8,3990623
97_8,8466943
97_8,8224145
97_8,5927546
97_8,2416886
97_8,4144811
97_8,4574361
97_8,4754252
97_8,1612202
97_8,4178807
97_8,1352906
97_8,7044535
97_8,6505702
97_8,8592415
97_8,5815048
97_8,1367141
97_8,6451079
97_8,1896313
97_8,1951149
97_8,3101800
97_8,8406545
97_8,3846111
97_8,3101797
97_8,8201940
97_8,4490801
97_8,7430099
97_8,765565
97_8,5748579
97_8,8644077
97_8,1222018
97_8,4518916
97_8,4780163
97_8,2120789
97_8,2393000
97_8,3660819
97_8,5740542
97_8,5927545
97_8,1164224
97_8,6820523
97_8,5377250
97_8,7494619
97_8,100288
97_8,6590425
97_8,6409910
97_8,8615088
97_8,4892270
97_8,8356592
97_8,3186968
97_8,3596013
97_8,7427265
97_8,1342402
97_8,585888
97_8,4393579
97_8,665399
97_8,7558787
97_8,2070135
97_8,8226232
97_8,4261201
97_8,4869279
97_8,5787599
97_8,8706883
97_8,1111685
97_8,3631299
97_8,6749074
97_8,4011084
97_8,3243713
97_8,1747014
97_8,55310
97_8,5432370
97_8,2617690
97_8,521758
97_8,7860671
97_8,1297234
97_8,4021856
97_8,7165725
97_8,7624616
97_8,6619633
97_8,1287000
97_8,4897101
97_8,7748057
97_8,5494076
97_8,7245488
97_8,5143100
97_8,3330726
97_8,8406546
97_8,3688243
97_8,2692604
97_8,5515444
97_8,7160078
97_8,6264318
97_8,828136
97_8,8167232
97_8,5003947
97_8,8534443
97_8,1075745
97_8,8437444
97_8,3667161
97_8,3122025
97_8,1876698
97_8,5104574
97_8,5191139
97_8,7044541
97_8,4490807
97_8,7160079
97_8,4497959
97_8,5672107
97_8,5788028
97_8,7241512
97_8,5850494
97_8,7480234
97_8,5053802
97_8,28764
97_8,6082344
97_8,1861297
97_8,7795515
97_8,7757943
97_8,559363
97_8,1620967
97_8,7921107
97_8,8113027
97_8,711996
97_8,4666349
97_8,6450646
97_8,3814333
97_8,2332329
97_8,6277868
97_8,2670528
97_8,4393578
97_8,1855633
97_8,4704
97_8,585891
97_8,8009008
97_8,5257791
97_8,1473415
97_8,5720630
97_8,1126895
97_8,353705
97_8,207833
97_8,3101629
97_8,2136672
97_8,5927541
97_8,5343778
97_8,6368362
97_8,5981168
97_8,7139644
98_1,430109
98_1,430113
98_1,7005851
98_1,6787232
98_1,7621493
98_1,7801681
98_1,7727656
98_1,6251397
98_1,3718921
98_1,5121623
98_1,1160867
98_1,7380614
98_1,579079
98_1,6844394
98_1,998984
98_1,1198868
98_1,3218710
98_1,6251395
98_1,6473807
98_1,5597
98_1,7154813
98_1,3129162
98_1,6251401
98_1,7112782
98_1,183236
98_1,2661999
98_1,6364751
98_1,7320692
98_1,4456241
98_1,3980511
98_1,3069343
98_1,3548103
98_1,1733984
98_1,8784666
98_1,1639283
98_1,8711820
98_1,2636843
98_1,1895098
98_1,7907523
98_1,998979
98_1,7815086
98_1,7375546
98_1,145487
98_1,998985
98_1,6181214
98_1,2661991
98_1,890111
98_1,1575870
98_1,5574070
98_1,6443302
98_1,2661997
98_1,7793827
98_1,3120511
98_1,7856992
98_1,6844393
98_1,6163475
98_1,6731755
98_1,5959718
98_1,6181212
98_1,7270657
98_1,2676007
98_1,1934892
98_1,6727663
98_1,3604662
98_1,6251398
98_1,6499027
98_1,1159197
98_1,7913501
98_1,430115
98_1,5723891
98_1,92478
98_1,6378039
98_1,1987735
98_1,8503330
98_1,6844398
98_1,1191699
98_1,6214861
98_1,4312030
98_1,3980508
98_1,8768202
98_1,693434
98_1,5276189
98_1,2732409
98_1,6181215
98_1,5054412
98_1,5121621
98_1,3574692
98_1,729418
98_1,8081344
98_1,4456247
98_1,8047085
98_1,4550320
98_1,3764925
98_1,5344825
98_1,145758
98_1,5121620
98_1,5121622
98_1,7485998
98_1,1229219
98_1,5184666
98_1,2469070
98_1,7136773
98_1,521537
98_1,648325
98_1,7154816
98_1,1782544
98_1,306247
98_1,1191697
98_1,5184664
98_1,871524
98_1,1160862
98_1,1907498
98_1,6628554
98_1,8048060
98_1,3728746
98_1,6190985
98_1,4006401
98_1,8275966
98_1,2661998
98_1,6069803
98_1,3196122
98_1,2489541
98_1,6731754
98_1,2110947
98_1,430108
98_1,6271208
98_1,689724
98_1,8496918
98_1,5121624
98_1,7913494
98_1,6056381
98_1,1717011
98_1,8318797
98_1,6251399
98_1,3737334
98_1,3764923
98_1,665904
98_1,5113260
98_1,5806599
98_1,361118
98_1,6046478
98_1,2244921
98_1,2476844
98_1,3825800
98_1,871527
98_1,6023367
98_1,1934898
98_1,6193536
98_1,3728745
98_1,729421
98_1,6844402
98_1,845019
98_1,2676008
98_1,3249007
98_1,5839806
98_1,5806598
98_1,5357008
98_1,3196120
98_1,5342571
98_1,2458960
98_1,5959715
98_1,738634
98_1,994949
98_1,871522
98_1,6953122
98_1,4244151
98_1,6824432
98_1,392020
98_1,7112776
98_1,183235
98_1,8318794
98_1,76093
98_1,749362
98_1,7100599
98_1,3764927
98_1,4921797
98_1,6251403
98_1,6628559
98_1,7136774
98_1,4884578
98_1,7589601
98_1,4485313
98_1,7826198
98_1,5055078
98_1,7336730
98_1,6824430
98_1,8800089
98_1,6789919
98_1,6824431
98_1,7988086
98_1,7375548
98_1,3980510
98_1,2662000
98_1,361122
98_1,382758
98_1,5839815
98_1,6214867
98_1,6046475
98_1,4550319
98_1,904692
98_1,3188563
98_1,8687310
98_1,2460408
98_1,1111693
98_1,3366911
98_1,1567675
98_1,716259
98_1,4285178
98_1,8784667
98_1,6708538
98_1,8127369
98_1,4598730
98_1,3247612
98_1,8481468
98_1,7224143
98_1,7224144
98_1,5121628
98_1,6360683
98_1,5593
98_1,6171536
98_1,505114
98_1,8048057
98_1,7336733
98_1,6271212
98_1,104707
98_1,5248748
98_1,4249548
98_1,585459
98_1,4341285
98_1,7855197
98_1,4123444
98_1,501862
98_1,738637
98_1,6934351
98_1,1567673
98_1,7677712
98_1,8309969
98_1,4488546
98_1,8601161
98_1,8309966
98_1,7701130
98_1,7748946
98_1,5344822
98_1,6460548
98_1,7319671
98_1,2257067
98_1,6628551
98_1,3574691
98_1,7815082
98_1,7284988
98_1,7765469
98_1,6949428
98_1,6181213
98_1,7450086
98_1,2241820
98_1,3962650
98_1,6764106
98_1,3737339
98_1,3950952
98_1,7913497
98_1,3188564
98_1,6351750
98_1,6824308
98_1,5755832
98_1,8088579
98_1,548927
98_1,3764928
98_1,1288495
98_1,7658576
98_1,572440
98_1,7224142
98_1,1159190
98_1,7995930
98_1,3763127
98_1,1014066
98_1,7938553
98_1,6628555
98_1,4550345
98_1,3290851
98_1,6731757
98_1,4244149
98_1,907417
98_1,7382450
98_1,3428532
98_1,1355613
98_1,5712729
98_1,5508585
98_1,4706315
98_1,689722
98_1,1374914
98_1,6884900
98_1,3821630
98_1,3120513
98_1,4244154
98_1,1172694
98_1,6339382
98_1,1451852
98_1,4753458
98_1,6181217
98_1,6626825
98_1,4753453
98_1,415716
98_1,7815091
98_1,4082070
98_1,2667511
98_1,44788
98_1,4894674
98_1,4800218
98_1,8784674
98_1,3528584
98_1,5119069
98_1,1914758
98_1,5839809
98_1,2110953
98_1,1981906
98_1,3519448
98_1,6339387
98_1,95929
98_1,3247616
98_1,2460416
98_1,488590
98_1,7815083
98_1,3188562
98_1,2697325
98_1,486016
98_1,729414
98_1,2676009
98_1,7150834
98_1,6769320
98_1,2469071
98_1,459938
98_1,2934320
98_1,6780911
98_1,3506846
98_1,8048065
98_1,3120512
98_1,4550324
98_1,6214868
98_1,3218706
98_1,979840
98_1,7523846
98_1,1172689
98_1,6033743
98_1,5119070
98_1,1839934
98_1,8081343
98_1,3218446
98_1,7655210
98_1,8481465
98_1,248138
98_1,484053
98_1,2110946
98_1,4959986
98_1,639508
98_1,61566
98_1,6898180
98_1,3176895
98_1,2337485
98_1,5839807
98_1,1493601
98_1,5355316
98_1,8042332
98_1,607864
98_1,6315688
98_1,6364746
98_1,6046477
98_1,555614
98_1,5344827
98_1,1172687
98_1,3847491
98_1,93558
98_1,5369575
98_1,1134819
98_1,7276797
98_1,2460410
98_1,2847702
98_1,6663011
98_1,1306571
98_1,5184671
98_1,8568033
98_1,7238778
98_1,7270655
98_1,145760
98_1,1307787
98_1,2661994
98_1,8141518
98_1,1472252
98_1,7223510
98_1,6499025
98_1,641875
98_1,3940800
98_1,7450035
98_1,7450034
98_1,7685400
98_1,6729710
98_1,7042451
98_1,5305209
98_1,1172691
98_1,5344831
98_1,1917421
98_1,2460415
98_1,4420346
98_1,7336728
98_1,7375543
98_1,2697324
98_1,8134497
98_1,2208202
98_1,7336735
98_1,4674308
98_1,29844
98_1,871521
98_1,4244153
98_1,189138
98_1,871519
98_1,1128082
98_1,1160870
98_1,6046479
98_1,6214860
98_1,8478703
98_1,8430746
98_1,6789925
98_1,687232
98_1,4262449
98_1,2111049
98_1,5305210
98_1,3418322
98_1,2560828
98_1,3761361
98_1,488596
98_1,3366913
98_1,459933
98_1,1455101
98_1,360913
98_1,251082
98_1,7319675
98_1,4921800
98_1,4009727
98_1,6271206
98_1,2283344
98_1,1575868
98_1,7080437
98_1,3087185
98_1,145756
98_1,4921801
98_1,5203548
98_1,907419
98_1,3896755
98_1,7103402
98_1,838269
98_1,4341288
98_1,8343513
98_1,2661992
98_1,2460412
98_1,4244150
98_1,8168380
98_1,5586506
98_1,95927
98_1,6950826
98_1,521539
98_1,1575869
98_1,2697321
98_1,1306567
98_1,6137530
98_1,8441138
98_1,1964677
98_1,4936776
98_1,4550318
98_1,1706160
98_1,8070822
98_1,6898184
98_1,1422622
98_1,8134496
98_1,7602997
98_1,621525
98_1,3501952
98_1,1323040
98_1,3761362
98_1,3559598
98_1,6028886
98_1,3592216
98_1,4274234
98_1,7205241
98_1,430114
98_1,4136845
98_1,6941330
98_1,3439318
98_1,4589072
98_1,1946151
98_1,6868211
98_1,8309965
98_1,5119072
98_1,8430741
98_1,1916209
98_1,1703396
98_1,648506
98_1,4538237
98_1,6844396
98_1,2457847
98_1,5508582
98_1,3078824
98_1,4229633
98_1,3129165
98_1,5305207
98_1,4921796
98_1,385896
98_1,6623864
98_1,6137533
98_1,6364748
98_1,4262442
98_1,8430220
98_1,6499023
98_1,8298710
98_1,1824917
98_1,7170234
98_1,306245
98_1,2514783
98_1,5108545
98_1,4200076
98_1,1575873
98_1,6713651
98_1,3176903
98_1,7647956
98_1,5104332
98_1,8127374
98_1,3247615
98_1,1358912
98_1,2460407
98_1,371752
98_1,8650844
98_1,4921803
98_1,2661995
98_1,8046986
98_1,2873345
98_1,7206372
98_1,1312655
98_1,3739881
98_1,1851712
98_1,430106
98_1,8834500
98_1,361114
98_1,7913495
98_1,521536
98_1,8391006
98_1,7799141
98_1,7603000
98_1,4611711
98_1,4850019
98_1,459935
98_1,648508
98_1,6401556
98_1,6343003
98_1,392013
98_1,6083817
98_1,4434931
98_1,5805603
98_1,8130464
98_1,8038966
98_1,7612291
98_1,5487004
98_1,5857333
98_1,877378
98_1,6052570
98_1,3196121
98_1,5916054
98_1,7799140
98_1,6824429
98_1,3594747
98_1,1472253
98_1,5001933
98_1,3157675
98_1,2035937
98_1,2685656
98_1,780937
98_1,8441136
98_1,716251
98_1,4005285
98_1,3225208
98_1,1648810
98_1,3519377
98_1,5857332
98_1,6663008
98_1,8639095
98_1,3962649
98_1,1945949
98_1,6772420
98_1,1877912
98_1,2469076
98_1,459940
98_1,1639285
98_1,5169445
98_1,367952
98_1,3430034
98_1,2541353
98_1,3049074
98_1,5364781
98_1,2458965
98_1,1051288
98_1,3440513
98_1,700697
98_1,8081202
98_1,6680155
98_1,716252
98_1,4861126
98_1,6898182
98_1,7707252
98_1,3451794
98_1,36955
98_1,1125675
98_1,8362207
98_1,6763251
98_1,4040220
98_1,2460413
98_1,781471
98_1,2539756
98_1,6251400
98_1,7826792
98_1,3980509
98_1,1256546
98_1,5963560
98_1,4341281
98_1,1499077
98_1,4674305
98_1,4674306
98_1,1172695
98_1,3086814
98_1,415714
98_1,4884582
98_1,308500
98_1,2601477
98_1,1562616
98_1,1331962
98_1,8441137
98_1,1880099
98_1,259798
98_1,8047093
98_1,2676011
98_1,4312028
98_1,7718250
98_1,7040676
98_1,1839933
98_1,4959993
98_1,526116
98_1,4926148
98_1,3522748
98_1,621524
98_1,6184947
98_1,145759
98_1,8038973
98_1,367951
98_1,7237558
98_1,7064685
98_1,2397444
98_1,7117248
98_1,153120
98_1,7593214
98_1,621522
98_1,8012568
98_1,5391630
98_1,8831754
98_1,6888580
98_1,3027574
98_1,3980515
98_1,6950822
98_1,7651985
98_1,6706481
98_1,145757
98_1,3875102
98_1,579080
98_1,6324148
98_1,3428081
98_1,526117
98_1,3826040
98_1,342802
98_1,579078
98_1,4101842
98_1,3218453
98_1,2859804
98_1,5854460
98_1,1861292
98_1,308501
98_1,3196119
98_1,6052568
98_1,3014927
98_1,2528884
98_1,1776577
98_1,501871
98_1,8066821
98_1,7064682
98_1,6067993
98_1,297901
98_1,6729709
98_1,29848
98_1,826334
98_1,1455103
98_1,4101843
98_1,3439316
98_1,5902130
98_1,1111696
98_1,6164520
98_1,6626822
98_1,4293135
98_1,6780907
98_1,6949426
98_1,7439093
98_1,8600829
98_1,3225209
98_1,2284067
98_1,3428080
98_1,7913493
98_1,415710
98_1,4550317
98_1,6680156
98_1,5472134
98_1,5913287
98_1,6776637
98_1,4975469
98_1,4884577
98_1,5378161
98_1,5002936
98_1,1454632
98_1,7706898
98_1,8330117
98_1,4430671
98_1,7115517
98_1,4895352
98_1,2460409
98_1,3503615
98_1,4959988
98_1,1801926
98_1,4351331
98_1,886802
98_1,565531
98_1,406165
98_1,4926149
98_1,644261
98_1,7718253
98_1,3317667
98_1,2298579
98_1,8042327
98_1,1305011
98_1,1873703
98_1,7320695
98_1,3170833
98_1,8291390
98_1,1639279
98_1,6283988
98_1,1438944
98_1,3980514
98_1,308504
98_1,4550316
98_1,8251376
98_1,579083
98_1,6131086
98_1,2057577
98_1,6613109
98_1,5305206
98_1,1014063
98_1,6727670
98_1,4778742
98_1,1575872
98_1,1880093
98_1,4867498
98_1,2685659
98_1,5366542
98_1,3272329
98_1,95931
98_1,2632412
98_1,8413766
98_1,5279980
98_1,4405924
98_1,8767460
98_1,4269398
98_1,3770095
98_1,8288535
98_1,6779891
98_1,6950820
98_1,5781228
98_1,730707
98_1,3704127
98_1,1078223
98_1,1454630
98_1,8126453
98_1,1911162
98_1,1289275
98_1,8478801
98_1,5678950
98_1,5640398
98_1,352395
98_1,3960469
98_1,3528586
98_1,585453
98_1,8038975
98_1,698131
98_1,390774
98_1,6741102
98_1,2351109
98_1,5371797
98_1,7826204
98_1,2149350
98_1,8768207
98_1,8249300
98_1,2911169
98_1,4829989
98_1,145763
98_1,473680
98_1,8224502
98_1,8081339
98_1,4926150
98_1,5780287
98_1,6705339
98_1,7269820
98_1,2476841
98_1,1115317
98_1,162153
98_1,2679748
98_1,6722484
98_1,907415
98_1,6746768
98_1,8070817
98_1,2026831
98_1,395540
98_1,6613111
98_1,3321630
98_1,306250
98_1,1507845
98_1,5628906
98_1,5119076
98_1,2876283
98_1,3473015
98_1,2661996
98_1,8309970
98_1,4939560
98_1,5813909
98_1,8633374
98_1,648510
98_1,2946129
98_1,6435259
98_1,4206612
98_1,6401552
98_1,4341280
98_1,6271211
98_1,759273
98_1,5326732
98_1,6181219
98_1,6232204
98_1,6772426
98_1,4405927
98_1,7105821
98_1,4050402
98_1,7718254
98_1,6376002
98_1,2337476
98_1,978138
98_1,367948
98_1,1256552
98_1,2697326
98_1,129617
98_1,8729875
98_1,3176898
98_1,6741100
98_1,7206371
98_1,2457840
98_1,2443588
98_1,2859806
98_1,2541349
98_1,1858394
98_1,5616224
98_1,2207289
98_1,632036
98_1,3705606
98_1,4641604
98_1,6350700
98_1,7367397
98_1,7712308
98_1,725063
98_1,3768563
98_1,1125674
98_1,2767338
98_1,1911159
98_1,8318798
98_1,3202740
98_1,877379
98_1,8430747
98_1,2782511
98_1,8430223
98_1,7450088
98_1,4492141
98_1,1562622
98_1,8046984
98_1,8389212
98_1,8049064
98_1,6164522
98_1,7105824
98_1,6198725
98_1,6934665
98_1,3280337
98_1,129615
98_1,1121655
98_1,8488553
98_1,6762001
98_1,7105823
98_1,6738106
98_1,2903008
98_1,7102000
98_1,698126
98_1,853001
98_1,1981911
98_1,8117269
98_1,2570346
98_1,8179495
98_1,3339517
98_1,329671
98_1,1782542
98_1,2029897
98_1,7913492
98_1,4424085
98_1,4436313
98_1,6427505
98_1,221456
98_1,1640263
98_1,3176900
98_1,1466054
98_1,4243439
98_1,871528
98_1,871523
98_1,585452
98_1,6271207
98_1,5411991
98_1,3773290
98_1,2000536
98_1,8702487
98_1,2093912
98_1,5508584
98_1,6705347
98_1,5241755
98_1,310789
98_1,4894675
98_1,3940799
98_1,2676012
98_1,1446904
98_1,3143236
98_1,4343587
98_1,6242418
98_1,486013
98_1,3344404
98_1,6731753
98_1,5418676
98_1,2731149
98_1,6741097
98_1,4062788
98_1,8429
98_1,998987
98_1,3353740
98_1,5257874
98_1,4449265
98_1,8748017
98_1,5108537
98_1,6499029
98_1,3901134
98_1,8107656
98_1,6360685
98_1,6844397
98_1,1491626
98_1,361117
98_1,4520867
98_1,3786158
98_1,4806056
98_1,95935
98_1,6067986
98_1,1572170
98_1,7707253
98_1,7764863
98_1,6083821
98_1,4412221
98_1,3980512
98_1,501867
98_1,7677717
98_1,5085373
98_1,1309866
98_1,6023363
98_1,257665
98_1,8481466
98_1,1946150
98_1,2679744
98_1,5422897
98_1,767101
98_1,2118582
98_1,395539
98_1,621526
98_1,8249823
98_1,5683828
98_1,6674909
98_1,3466280
98_1,6023365
98_1,8342279
98_1,7320693
98_1,4688362
98_1,1575875
98_1,8768203
98_1,118884
98_2,8241772
98_2,4840019
98_2,8033067
98_2,1464101
98_2,4364866
98_2,1406009
98_2,3409855
98_2,7033541
98_2,8033065
98_2,7033546
98_2,8033069
98_2,6017752
98_2,1812584
98_2,5727283
98_2,846629
98_2,5424350
98_2,6017759
98_2,8168384
98_2,5138593
98_2,8043739
98_2,8327211
98_2,6577802
98_2,6534698
98_2,8237411
98_2,3516780
98_2,6453917
98_2,2655643
98_2,6534699
98_2,1186127
98_2,2317070
98_2,7597341
98_2,4939560
98_2,8327214
98_2,737911
98_2,8476406
98_2,5871403
98_2,6453915
98_2,2886091
98_2,4057684
98_2,4364869
98_2,4486345
98_2,6017753
98_2,8033062
98_2,7731042
98_2,6467748
98_2,8017710
98_2,846626
98_2,4057689
98_2,5453177
98_2,4325896
98_2,7593356
98_2,3342420
98_2,8168378
98_2,6017756
98_2,3305887
98_2,3516785
98_2,7401240
98_2,1627108
98_2,5719599
98_2,3091886
98_2,6563119
98_2,6563121
98_2,3891664
98_2,4939554
98_2,7597335
98_2,7881379
98_2,7871670
98_2,6533199
98_2,6916323
98_2,3516786
98_2,3703770
98_2,5520590
98_2,6247805
98_2,5719605
98_2,5022684
98_2,7328878
98_2,4572074
98_2,7319675
98_2,4939553
98_2,7033544
98_2,2239759
98_2,3484407
98_2,7299927
98_2,8530770
98_2,1464104
98_2,6339563
98_2,3258937
98_2,6940218
98_2,6563122
98_2,4057691
98_2,6017758
98_2,6992088
98_2,6155122
98_2,8453637
98_2,430260
98_2,1443401
98_2,2202320
98_2,8017712
98_2,4636175
98_2,1960665
98_2,8237408
98_2,6894481
98_2,2843761
98_2,4942507
98_2,7033540
98_2,3337219
98_2,4728785
98_2,3305890
98_2,2655638
98_2,2886090
98_2,6997931
98_2,6992087
98_2,4939552
98_2,4372992
98_2,5437366
98_2,4709542
98_2,2495281
98_2,2185211
98_2,7850862
98_2,4267649
98_2,7821376
98_2,604143
98_2,5750982
98_2,5203516
98_2,6083943
98_2,6997936
98_2,3463579
98_2,3430637
98_2,3476481
98_2,4648076
98_2,7619272
98_2,3723181
98_2,3837411
98_2,4939556
98_2,5560349
98_2,2276109
98_2,2749999
98_2,4645607
98_2,2021938
98_2,5753756
98_2,6463294
98_2,7394353
98_2,4648078
98_2,4670978
98_2,7753257
98_2,6997930
98_2,5217444
98_2,7091261
98_2,6213875
98_2,6088861
98_2,7439093
98_2,6626810
98_2,640436
98_2,5735034
98_2,6484399
98_2,6992086
98_2,5108974
98_2,511769
98_2,5829299
98_2,7836056
98_2,4267645
98_2,6410951
98_2,7325991
98_2,1179188
98_2,3912609
98_2,5526264
98_2,8536508
98_2,607174
98_2,5182647
98_2,3962648
98_2,6339785
98_2,790632
98_2,2402563
98_2,7350129
98_2,1464098
98_2,2296789
98_2,6758640
98_2,3275258
98_2,6554564
98_2,2531960
98_2,8551284
98_2,1933054
98_2,2227440
98_2,5426478
98_2,1026931
98_2,8237403
98_2,3589489
98_2,5526257
98_2,6072859
98_2,4041260
98_2,224728
98_2,7213022
98_2,5266192
98_2,5417610
98_2,1167760
98_2,884616
98_2,267469
98_2,2141212
98_2,2457318
98_2,690268
98_2,7448327
98_2,3462606
98_2,8235236
98_2,6940220
98_2,2416049
98_2,4082035
98_2,4709538
98_2,6017757
98_2,1500241
98_2,3715058
98_2,5554983
98_2,2077303
98_2,8451180
98_2,2632302
98_2,690269
98_2,3974217
98_2,3060989
98_2,3882714
98_2,1194680
98_2,8554425
98_2,592638
98_2,6988503
98_2,1635029
98_2,4082036
98_2,5836191
98_2,2946126
98_2,5160156
98_2,731354
98_2,3963957
98_2,40679
98_2,5453174
98_2,3275263
98_2,453141
98_2,4070696
98_2,4670976
98_2,5836190
98_2,4635037
98_2,4533210
98_2,7735440
98_2,2171015
98_2,3501310
98_2,2021934
98_2,8512018
98_2,4396862
98_2,6210198
98_2,648325
98_2,6243369
98_2,6496135
98_2,7617301
98_2,1944736
98_2,2141218
98_2,2208202
98_2,3181307
98_2,8536343
