qid,docid
89_6,3188861
89_6,4274759
89_6,6791545
89_6,8691108
89_6,2327515
89_6,8296601
89_6,5397931
89_6,7478519
89_6,3068264
89_6,1329598
89_6,344494
89_6,5084751
89_6,5071946
89_6,7622987
89_6,228234
89_6,906985
89_6,2653830
89_6,6302604
89_6,1601700
89_6,2663724
89_6,2689635
89_6,2754619
89_6,225300
89_6,1086847
89_6,1906835
89_6,2296462
89_6,3292895
89_6,3380235
89_6,3978653
89_6,4759474
89_6,4851972
89_6,5225258
89_6,6176879
89_6,7085124
89_6,81734
89_6,664339
89_6,1806071
89_6,2037051
89_6,4071641
89_6,6687784
89_6,7430588
89_6,6428522
89_6,7465249
89_6,2955564
89_6,303219
89_6,4821586
89_6,1534738
89_6,6625413
89_6,7086443
89_6,1213527
89_6,2266477
89_6,4176980
89_6,3118197
89_6,4574781
89_6,924258
89_6,6943799
89_6,8496674
89_6,8759688
89_6,5972195
89_6,7998739
89_6,2928503
89_6,2932876
89_6,3944913
89_6,5259797
89_6,3084652
89_6,6306410
89_6,7329320
89_6,3068260
89_6,4876285
89_6,4257226
89_6,3556190
89_6,5391733
89_6,5757700
89_6,6899412
89_6,7889016
89_6,2735191
89_6,5273868
89_6,6273494
89_6,6355051
89_6,6734121
89_6,8088913
89_6,828744
89_6,2062718
89_6,3944917
89_6,7604233
89_6,2662691
89_6,3314737
89_6,3824861
89_6,2850076
89_6,740360
89_6,6667145
89_6,7429885
89_6,7080307
89_6,431367
89_6,1056515
89_6,1154817
89_6,1408239
89_6,2069143
89_6,3777125
89_6,5533275
89_6,7202773
89_6,7450378
89_6,7815617
89_6,4686953
89_6,6680044
89_6,5761243
89_6,4172010
89_6,5534146
89_6,7468423
89_6,1403031
89_6,3583180
89_6,3206432
89_7,1365322
89_7,3607698
89_7,1365325
89_7,197789
89_7,1365329
89_7,7579459
89_7,2117042
89_7,3607691
89_7,1618360
89_7,7579460
89_7,2264774
89_7,1365324
89_7,4951014
89_7,4441044
89_7,1365321
89_7,7579461
89_7,5000542
89_7,4751485
89_7,910460
89_7,7295082
89_7,3170219
89_7,4735165
89_7,910452
89_7,4441042
89_7,8355485
89_7,4441040
89_7,8440743
89_7,197783
89_7,8396220
89_7,1236209
89_7,8642144
89_7,8049358
89_7,5557037
89_7,3674661
89_7,690888
89_7,3503895
89_7,1922365
89_7,5557041
89_7,6092042
89_7,4735169
89_7,4735163
89_7,3607696
89_7,8566402
89_7,7260650
89_7,3607692
89_7,1365323
89_7,4441045
89_7,5557038
89_7,3607699
89_7,5803589
89_7,5557042
89_7,2117043
89_7,4735160
89_7,910453
89_7,6092043
89_7,1133717
89_7,3503901
89_7,1784564
89_7,7337919
89_7,5196461
89_7,8383683
89_7,6030098
89_7,2770442
89_7,1365327
89_7,4751491
89_7,4441043
89_7,7209731
89_7,1618353
89_7,1732659
89_7,9688
89_7,965919
89_7,1762237
89_7,7295085
89_7,3170223
89_7,4735161
89_7,1236201
89_7,1133723
89_7,4951015
89_7,3503902
89_7,8050085
89_7,1133718
89_7,4751486
89_7,3503893
89_7,7657740
89_7,3607694
89_7,3761187
89_7,3801632
89_7,690887
89_7,3761191
89_7,1789353
89_7,5619310
89_7,2752400
89_7,5619308
89_7,1236202
89_7,4441048
89_7,3607695
89_7,6305152
89_7,1411071
89_7,3275307
89_7,1495944
89_7,9691
89_7,2117038
89_7,495087
89_7,9687
89_7,6305154
89_7,1236200
89_7,1618357
89_7,2752399
89_7,8835266
89_7,1787368
89_7,6261282
89_7,4380366
89_7,4951016
89_7,3540797
89_7,6110176
89_7,5619306
89_7,4751484
89_7,1618355
89_7,8621676
89_7,93857
89_7,7337917
89_7,4184408
89_7,6997037
89_7,3041876
89_7,4358409
89_7,6959679
89_7,1339022
89_7,3607693
89_7,3170225
89_7,4234859
89_7,257586
89_7,2432771
89_7,8283123
89_7,9685
89_7,2117044
89_7,4951021
89_7,257584
89_7,2401995
89_7,539819
89_7,4951020
89_7,6457918
89_7,2264777
89_7,3739093
89_7,6929856
89_7,7337923
89_7,6793671
89_7,1066696
89_7,2117045
89_7,4984918
89_7,154675
89_7,6305147
89_7,7657732
89_7,6577774
89_7,504703
89_7,2117046
89_7,3149082
89_7,4735164
89_7,8091510
89_7,1495941
89_7,3865894
89_7,257579
89_7,5458578
89_7,1365328
89_7,1618354
89_7,4294399
89_7,152753
89_7,2426289
89_7,1872154
89_7,2473666
89_7,5510144
89_7,5239118
89_7,2563421
89_7,6873437
89_7,3454210
89_7,1236206
89_7,2646204
89_7,4380367
89_7,8355488
89_7,3873100
89_7,4441047
89_7,8500651
89_7,257581
89_7,910454
89_7,9686
89_7,5784603
89_7,1618359
89_7,3983778
89_7,1236208
89_7,7295328
89_7,2263933
89_7,7579462
89_7,1712829
89_7,1299794
89_7,3358946
89_7,3503894
89_7,2098280
89_7,8396223
89_7,6856636
89_7,4380370
89_7,5894591
89_7,152756
89_7,112156
89_7,910457
89_7,3102916
89_7,4951017
89_7,7663548
89_7,4441041
89_7,7421868
89_7,7097444
89_7,8706303
89_7,1857616
89_7,4441049
89_7,1236203
89_7,3607697
89_7,633608
89_7,1299789
89_7,3983776
89_7,6146113
89_7,7210082
89_7,5557044
89_7,6305150
89_7,3113924
89_7,7657733
89_7,6834936
89_7,8589302
89_7,504655
89_7,1732657
89_7,1944618
89_7,2770440
89_7,4742679
89_7,5048851
89_7,7579465
89_7,1720445
89_7,3358949
89_7,5568238
89_7,1236207
89_7,3170226
89_7,2478499
89_7,2650574
89_7,6056326
89_7,8506718
89_7,1020737
89_7,1994668
89_7,1339024
89_7,2352803
89_7,4569751
89_7,8022811
89_7,2096248
89_7,4951012
89_7,5952414
89_7,2400309
89_7,757550
89_7,2342965
89_7,7127996
89_7,6283258
89_7,1195320
89_7,1341814
89_7,5619313
89_7,6110182
89_7,5697349
89_7,5894587
89_7,910451
89_7,7277368
89_7,4433189
89_7,4891036
89_7,4951018
89_7,7615300
89_7,1495943
89_7,6930313
89_7,1411074
89_7,641637
89_7,5619311
89_7,6395009
89_7,504654
89_7,2582960
89_7,5835583
89_7,5797959
89_7,3842831
89_7,3170221
89_7,1195322
89_7,1816583
89_7,7068447
89_7,1365330
89_7,7295739
89_7,910458
89_7,1784566
89_7,1113783
89_7,6498763
89_7,4480029
89_7,539823
89_7,4335578
89_7,3305719
89_7,1411067
89_7,1066694
89_7,7205197
89_7,2352799
89_7,5743032
89_7,1078814
89_7,2030229
89_7,2117039
89_7,2096245
89_7,2352801
89_7,3607700
89_7,5655011
89_7,1969958
89_7,1827943
89_7,4168898
89_7,667685
89_7,777366
89_7,2030223
89_7,4906549
89_7,3149084
89_7,5457789
89_7,7728710
89_7,8407244
89_7,639753
89_7,2117041
89_7,4937666
89_7,6336416
89_7,8462470
89_7,6110270
89_7,2352800
89_7,3865896
89_7,6110180
89_7,4234858
89_7,4651003
89_7,6045049
89_7,5568233
89_7,5649949
89_7,775037
89_7,2488767
89_7,3337012
89_7,5959545
89_7,504702
89_7,1145616
89_7,2752392
89_7,5710788
89_7,7265062
89_7,4159131
89_7,5678951
89_7,6030094
89_7,7295089
89_7,8019197
89_7,1049023
89_7,112154
89_7,2803419
89_7,3170222
89_7,257580
89_7,2096247
89_7,2752393
89_7,7550473
89_7,257585
89_7,1411073
89_7,6929852
89_7,8039880
89_7,1762236
89_7,2650575
89_7,2822345
89_7,4559434
89_7,4910414
89_7,276540
89_7,1811006
89_7,6796224
89_7,1021087
89_7,8066418
89_7,7135106
89_7,1828880
89_7,3925601
89_7,5216218
89_7,4629521
89_7,9383
89_7,890021
89_7,8245783
89_7,6056322
89_7,685002
89_7,1712827
89_7,4404703
89_7,4989295
89_7,6892308
89_7,8019190
89_7,8066414
89_7,1784567
89_7,5619309
89_7,112153
89_7,1495942
89_7,6504804
89_7,2554251
89_7,4578870
89_7,7361172
89_7,7361173
89_7,1816582
89_7,9683
89_7,1165792
89_7,1264352
89_7,1478851
89_7,1784570
89_7,3337009
89_7,3791445
89_7,4459106
89_7,5936884
89_7,6932940
89_7,7295331
89_7,2032714
89_7,1195318
89_7,1327354
89_7,3478201
89_7,7477367
89_7,476057
89_7,3873097
89_7,1195319
89_7,2426290
89_7,4563655
89_7,4751766
89_7,5252826
89_7,5260231
89_7,5619307
89_7,7130162
89_7,7295733
89_7,93373
89_7,2263936
89_7,2770436
89_7,1732653
89_7,6552529
89_7,3511882
89_7,4672267
89_7,8084890
89_7,6232159
89_7,3647693
89_7,6020205
89_7,6114003
89_7,7059588
89_7,4345618
89_7,1745087
89_7,6018329
89_7,1437041
89_7,5894583
89_7,2881919
89_7,6471716
89_7,6056329
89_7,1339027
89_7,4751488
89_7,6232160
89_7,1762234
89_7,5338853
89_7,7477368
89_7,7877595
89_7,2111171
89_7,5141246
89_7,6114007
89_7,6436297
89_7,8022813
89_7,1066697
89_7,5339374
89_7,8363567
89_7,1411068
89_7,5239115
89_7,634999
89_7,5141249
89_7,2329921
89_7,2426492
89_7,3275309
89_7,6022291
89_7,6031275
89_7,6544193
89_7,7070949
89_7,1594965
89_7,3159355
89_7,5460438
89_7,7276418
89_7,7405064
89_7,7642398
89_7,3455638
89_7,1358305
89_7,8355486
89_7,2263935
89_7,2393773
89_7,4644213
89_7,7076956
89_7,7579464
89_7,7979485
89_7,8070949
89_7,8244436
89_7,1719290
89_7,2222613
89_7,2312331
89_7,8530460
89_7,291055
89_7,3149078
89_7,304566
89_7,989563
89_7,2041444
89_7,3754694
89_7,5816315
89_7,7209735
89_7,8396222
89_7,8421405
89_7,8421407
89_7,7337922
89_7,7082407
89_7,517605
89_7,1327361
89_7,3149077
89_7,4675709
89_7,5761297
89_7,1411069
89_7,1411070
89_7,2752391
89_7,3478202
89_7,5661672
89_7,7209732
89_7,7541434
89_7,1967026
89_7,5597983
89_7,8111549
89_7,4713
89_7,6056325
89_7,4720
89_7,3926509
89_7,212662
89_7,2882134
89_7,3161467
89_7,3866273
89_7,5936885
89_7,1066691
89_7,8739485
89_7,1509235
89_7,2432949
89_7,2453469
89_7,3072835
89_7,3180148
89_7,3562132
89_7,4453082
89_7,5761300
89_7,7600758
89_7,5985205
89_7,7588106
89_7,8228654
89_7,5273128
89_7,563857
89_7,871885
89_7,1195323
89_7,1560951
89_7,1816579
89_7,2063411
89_7,2650579
89_7,2693792
89_7,3511395
89_7,4497344
89_7,7454789
89_7,7541431
89_7,7797814
89_7,999115
89_7,5568240
89_7,6779457
89_7,6827337
89_7,3069227
89_7,3403646
89_7,3811772
89_7,5232786
89_7,8283132
89_7,6253026
89_7,1066692
89_7,1195321
89_7,4668276
89_7,4937664
89_7,5761298
89_7,6834934
89_7,7721021
89_7,6306186
89_7,5691984
89_7,648919
89_7,2334316
89_7,3621700
89_7,5571301
89_7,1066693
89_7,5697352
89_7,2138236
89_7,3849351
89_7,8070947
89_7,232310
89_7,1195317
89_7,1616625
89_7,1816581
89_7,2044664
89_7,2282570
89_7,3013366
89_7,5013797
89_7,7477370
89_7,7477371
89_7,7513176
89_7,212924
89_7,1020733
89_7,2077715
89_7,3008334
89_7,3308286
89_7,8586020
89_7,3739090
89_7,4540787
89_7,6092048
89_7,1503123
89_7,3909589
89_7,5392855
89_7,5493955
89_7,8545553
89_7,5740743
89_7,635004
89_7,673363
89_7,1387729
89_7,1473751
89_7,1696258
89_7,2410196
89_7,5775032
89_7,6225739
89_7,7362188
89_7,8271094
89_7,7071830
89_7,7257807
89_7,1530869
89_7,1872159
89_7,6030092
89_7,539816
89_7,648920
89_7,33201
89_7,281506
89_7,1499169
89_7,2201970
89_7,2684474
89_7,4891030
89_7,5338860
89_7,5894584
89_7,6429178
89_7,6598590
89_7,6598595
89_7,6944974
89_7,7115391
89_7,7643220
89_7,8392211
89_7,8515422
89_7,8594904
89_7,4725148
89_7,7492867
89_7,572832
89_7,6997035
89_7,8039799
89_7,1745083
89_7,1186011
89_7,8506715
89_7,1339019
89_7,1816576
89_7,2738967
89_7,5948316
89_7,7277369
89_7,8556233
89_7,289800
89_7,2387874
89_7,4188609
89_7,4593992
89_7,4987871
89_7,6278334
89_7,8506719
89_7,7647692
89_7,4751489
89_7,1049027
89_7,2026416
89_7,4911102
89_7,7613308
89_7,8137136
89_7,218458
89_7,511451
89_7,576565
89_7,1150502
89_7,1255417
89_7,1285768
89_7,1560946
89_7,1560952
89_7,1601196
89_7,2449675
89_7,2994912
89_7,3480593
89_7,4497386
89_7,5068561
89_7,5144944
89_7,5282254
89_7,5961028
89_7,6023105
89_7,6892309
89_7,7257804
89_7,7477376
89_7,7541427
89_7,7757015
89_7,7994533
89_7,8050080
89_7,8355487
89_7,8395705
89_7,8739492
89_7,2417277
89_7,6121130
89_7,8043066
89_7,6928684
89_7,1236205
89_7,342927
89_7,5181500
89_7,2803424
89_7,93866
89_7,1768128
89_7,2907005
89_7,3597149
89_7,8050083
89_7,7269738
89_7,1235303
89_7,1732655
89_7,3293467
89_7,264147
89_7,304625
89_7,455409
89_7,1344113
89_7,1370481
89_7,1685115
89_7,1857091
89_7,1905404
89_7,2062757
89_7,2068124
89_7,2546625
89_7,3761186
89_7,3763011
89_7,3853766
89_7,4442387
89_7,4457149
89_7,4911098
89_7,5065907
89_7,5171061
89_7,5640505
89_7,5718336
89_7,6030956
89_7,6395013
89_7,6583840
89_7,6853694
89_7,7124150
89_7,7239750
89_7,7639249
89_7,7692842
89_7,7694880
89_7,7784713
89_7,8563668
89_7,7337925
89_7,2932160
89_7,2770444
89_7,4557692
89_7,8486579
89_7,128993
89_7,4725144
89_7,628925
89_7,3170217
89_7,1078823
89_7,3998416
89_7,506291
89_7,1411065
89_7,8552957
89_7,989571
89_7,6771571
89_7,366054
89_7,548162
89_7,670814
89_7,912474
89_7,1041574
89_7,1116783
89_7,1339026
89_7,1385078
89_7,1592543
89_7,1626967
89_7,2201974
89_7,2820562
89_7,3127016
89_7,3528148
89_7,3705320
89_7,4124995
89_7,4319905
89_7,5489602
89_7,5844826
89_7,5923407
89_7,6030955
89_7,6395011
89_7,6796591
89_7,7328371
89_7,7760646
89_7,8203130
89_7,8355484
89_7,8809346
89_7,7295734
89_7,525741
89_7,7555416
89_7,342929
89_7,1344122
89_7,1327358
89_7,4372907
89_7,883190
89_7,2246600
89_7,1411066
89_7,2322378
89_7,3070806
89_7,3621692
89_7,7628998
89_7,1394398
89_7,1604000
89_7,3149080
89_7,3839138
89_7,7590544
89_7,7895267
89_7,123045
89_7,154672
89_7,156116
89_7,314900
89_7,365322
89_7,478341
89_7,668517
89_7,702257
89_7,927375
89_7,952649
89_7,1145617
89_7,1264348
89_7,1336525
89_7,1349775
89_7,1717676
89_7,2598051
89_7,3244732
89_7,3337384
89_7,3609006
89_7,3967340
89_7,3970171
89_7,4245695
89_7,4245696
89_7,4365474
89_7,4987922
89_7,5816829
89_7,6044011
89_7,6436300
89_7,6935934
89_7,7541429
89_7,7694876
89_7,7871240
89_7,8185975
89_7,8563662
89_7,5992627
89_7,6959672
89_7,2481839
89_7,7555890
89_7,212667
89_7,646102
89_7,2853625
89_7,4064550
89_7,6056328
89_7,3223986
89_7,4651002
89_7,4924410
89_7,5134167
89_7,7125895
89_7,7417137
89_7,8640067
89_7,1641648
89_7,3741022
89_7,4766110
89_7,285445
89_7,1604003
89_7,7942597
89_7,8207032
89_7,5562371
89_7,5760094
89_7,2716800
89_7,3693777
89_7,583128
89_7,667691
89_7,1195315
89_7,1317817
89_7,1719317
89_7,2146769
89_7,2507815
89_7,2898135
89_7,2903864
89_7,2936157
89_7,3028393
89_7,3057358
89_7,3139924
89_7,3290849
89_7,3295177
89_7,3547449
89_7,3905868
89_7,3907916
89_7,4061823
89_7,4186773
89_7,4264249
89_7,4301728
89_7,4332839
89_7,4742682
89_7,4851399
89_7,5842634
89_7,6498232
89_7,6840632
89_7,7477369
89_7,7992661
89_7,8039884
89_7,8238282
89_7,8348811
89_7,8739486
89_7,8769801
89_7,8795674
89_7,8039876
89_7,40748
89_7,6305221
89_7,4287437
89_7,6819893
89_7,6119278
89_7,1206180
89_7,2091229
89_7,5457199
89_7,8685439
89_7,2378755
89_7,6997032
89_7,7337916
89_7,257583
89_7,2124789
89_7,5655008
89_7,8228645
89_7,8425818
89_7,7861327
89_7,5411143
89_7,1660075
89_7,4783187
89_7,90190
89_7,152754
89_7,259632
89_7,690101
89_7,966566
89_7,1164153
89_7,1341813
89_7,1344640
89_7,1432524
89_7,1797415
89_7,1872157
89_7,1991331
89_7,2030227
89_7,2264779
89_7,2366082
89_7,2432946
89_7,2626818
89_7,2880766
89_7,3406243
89_7,3626812
89_7,3768102
89_7,4258717
89_7,5141248
89_7,5210740
89_7,5684117
89_7,5762611
89_7,5817846
89_7,5894061
89_7,6139321
89_7,6805429
89_7,6840630
89_7,7008983
89_7,7205947
89_7,7541433
89_7,7920485
89_7,8449127
89_7,8716627
89_7,8795158
89_7,3648
89_7,8300122
89_7,5457200
89_7,1189085
89_7,5798714
89_7,2481838
89_7,6042828
89_7,2646202
89_7,3119052
89_7,4725145
89_7,6466483
89_7,376512
89_7,5079352
89_7,6278332
89_7,5956513
89_7,4542448
89_7,154679
89_7,225196
89_7,287939
89_7,424885
89_7,981546
89_7,1312787
89_7,1557404
89_7,1659318
89_7,2111170
89_7,2264781
89_7,2293376
89_7,2440882
89_7,2729685
89_7,2820696
89_7,3145945
89_7,3812954
89_7,3812958
89_7,3828035
89_7,3905871
89_8,7254841
89_8,4073226
89_8,7254840
89_8,4073219
89_8,4073217
89_8,4073224
89_8,3465549
89_8,4100137
89_8,8051544
89_8,4073223
89_8,5431269
89_8,1152356
89_8,8051542
89_8,4073220
89_8,4073225
89_8,3298278
89_8,680189
89_8,1477128
89_8,5600385
89_8,1480543
89_8,5600388
89_8,1923258
89_8,5600387
89_8,4073221
89_8,7402415
89_8,3298281
89_8,8405310
89_8,8615032
89_8,708171
89_8,7213375
89_8,8310406
89_8,234312
89_8,3019186
89_8,6533070
89_8,3298283
89_8,7258719
89_8,456856
89_8,1730749
89_8,826451
89_8,3741354
89_8,7316583
89_8,7899786
89_8,3153503
89_8,4033533
89_8,4073218
89_8,3057037
89_8,3475681
89_8,2145118
89_8,2615109
89_8,4491227
89_8,7386406
89_8,7296798
89_8,1040004
89_8,5122933
89_8,6331726
89_8,616214
89_8,3969932
89_8,4801525
89_8,7213371
89_8,8116408
89_8,6637590
89_8,1081102
89_8,1844963
89_8,2648492
89_8,2670556
89_8,6644146
89_8,5497329
89_8,187874
89_8,7619238
89_8,8310402
89_8,1848863
89_8,5840721
89_8,10655
89_8,1040599
89_8,4922701
89_8,5136121
89_8,5951375
89_8,6923982
89_8,7316575
89_8,7718789
89_8,8152823
89_8,6478520
89_8,1864284
89_8,3100861
89_8,3224760
89_8,4596880
89_8,5111484
89_8,7490820
89_8,1039998
89_8,6381757
89_8,6381760
89_8,8440036
89_8,4220574
89_8,525379
89_8,616215
89_8,2757942
89_8,5342777
89_8,6233633
89_8,8212916
89_8,187877
89_8,964515
89_8,2372401
89_8,2500940
89_8,3330090
89_8,3540992
89_8,5431261
89_8,7145084
89_8,7856703
89_8,2405758
89_8,7982007
89_8,7254844
89_8,1150459
89_8,2670560
89_8,3528059
89_8,4018359
89_8,4457073
89_8,4541376
89_8,4999889
89_8,7728569
89_8,8405303
89_8,2259930
89_8,575253
89_8,4003078
89_8,6368212
89_8,3293611
89_8,667162
89_8,2972878
89_8,3224290
89_8,3289991
89_8,6111051
89_8,7872585
89_8,8444736
89_8,1571065
89_8,2897035
89_8,7023537
89_8,5153010
89_8,2093236
89_8,118912
89_8,6711772
89_8,1510903
89_8,6711771
89_8,452298
89_8,3927397
89_8,4165862
89_8,5431265
89_8,5490210
89_8,5700109
89_8,6058436
89_8,6994121
89_8,8150197
89_8,45235
89_8,6576597
89_8,706796
89_8,7741976
89_8,443986
89_8,4246721
89_8,3219041
89_8,2421702
89_8,4943298
89_8,6945239
89_8,45234
89_8,3145228
89_8,4003079
89_8,4927529
89_8,2945997
89_8,2093239
89_8,6368210
89_8,8483488
89_8,2994186
89_8,6364165
89_8,7195951
89_8,7904167
89_8,3371863
89_8,3794290
89_8,5812666
89_8,5934992
89_8,8405309
89_8,2086788
89_8,2945995
89_8,6381759
89_8,8282303
89_8,8365086
89_8,8459715
89_8,3145227
89_8,1744759
89_8,7741978
89_8,236817
89_8,7323611
89_8,3988476
89_8,5208516
89_8,5794849
89_8,7741979
89_8,7259550
89_8,7741977
89_8,3034563
89_8,3434107
89_8,5026174
89_8,7210312
89_8,7619239
89_8,4830778
89_8,2945999
89_8,5633053
89_8,7254845
89_8,8072444
89_8,5088233
89_8,4409332
89_8,1675806
89_8,7982005
89_8,8365083
89_8,1039999
89_8,3878748
89_8,575361
89_8,1480545
89_8,8713386
89_8,3003927
89_8,7254842
89_8,7691117
89_8,742676
89_8,1623469
89_8,6381763
89_8,1598839
89_8,3582571
89_8,3973184
89_8,4930508
89_8,6381762
89_8,7902334
89_8,8051545
89_8,8200050
89_8,1800341
89_8,5794850
89_8,993762
89_8,3257580
89_8,4576524
89_8,5959152
89_8,8015318
89_8,8396796
89_8,5586921
89_8,1470331
89_8,4565377
89_8,998572
89_8,4848789
89_8,147889
89_8,2609364
89_8,2945998
89_8,5794851
89_8,7575785
89_8,58369
89_8,125142
89_8,2426820
89_8,2979570
89_8,3747257
89_8,6053624
89_8,4848793
89_8,6653542
89_8,6235636
89_8,1040001
89_8,58362
89_8,471169
89_8,873187
89_8,4624170
89_8,6718282
89_8,7881639
89_8,8118821
89_8,8503009
89_8,8568495
89_8,8625555
89_8,972264
89_8,1667084
89_8,2479275
89_8,4373751
89_8,7948
89_8,2592946
89_8,2670559
89_8,7019117
89_8,2669977
89_8,4430044
89_8,5381541
89_8,8429182
89_8,45236
89_8,7269167
89_8,7319670
89_8,7970014
89_8,6235639
89_8,45238
89_8,4246720
89_8,4666077
89_8,6943811
89_8,8123388
89_8,740056
89_8,3294731
89_8,8051539
89_8,5927326
89_8,8503011
89_8,1527534
89_8,5381539
89_8,7160515
89_8,7323617
89_8,4545695
89_8,1744758
89_8,8404977
89_8,706797
89_8,1478742
89_8,2086786
89_8,2850510
89_8,3370549
89_8,4652277
89_8,5569496
89_8,6364162
89_8,7496240
89_8,8440030
89_8,3219040
89_8,3219044
89_8,98644
89_8,1649133
89_8,1674684
89_8,2323824
89_8,3325782
89_8,5348000
89_8,6012906
89_8,3696184
89_8,302836
89_8,2017087
89_8,2479281
89_8,2946001
89_8,8189291
89_8,8605392
89_8,3970705
89_8,4830784
89_8,118908
89_8,7252219
89_8,8589742
89_8,45239
89_8,2761878
89_8,3291098
89_8,3747263
89_8,5153015
89_8,5346890
89_8,6329705
89_8,6846583
89_8,6943810
89_8,2828485
89_8,5886647
89_8,6234772
89_8,7195955
89_8,7273983
89_8,3469170
89_8,4830782
89_8,8440033
89_8,4549305
89_8,118909
89_8,5299055
89_8,1824309
89_8,4830783
89_8,468754
89_8,1424420
89_8,3331314
89_8,7737895
89_8,706799
89_8,3434104
89_8,5346889
89_8,5913796
89_8,6021758
89_8,6364167
89_8,6555934
89_8,7160511
89_8,7323614
89_8,8396795
89_8,1059063
89_8,2511218
89_8,2532482
89_8,118915
89_8,2983972
89_8,3747259
89_8,6531383
89_8,7001820
89_8,7252217
89_8,118911
89_8,740057
89_8,3219042
89_8,706795
89_8,772250
89_8,2469165
89_8,2724680
89_8,3747256
89_8,3801960
89_8,4461492
89_8,4494522
89_8,4658049
89_8,5359389
89_8,5472552
89_8,7817037
89_8,2937628
89_8,3469172
89_8,4830785
89_8,8013290
89_8,775056
89_8,3944301
89_8,4033286
89_8,8632624
89_8,1365374
89_8,2065181
89_8,4145886
89_8,6246900
89_8,7254843
89_8,742680
89_8,2408507
89_8,2743981
89_8,4145884
89_8,4180388
89_8,4914464
89_8,6329703
89_8,7252218
89_8,8265288
89_8,8564294
89_8,2608532
89_8,7269165
89_8,8348193
89_8,3003929
89_8,3752466
89_8,8413360
89_8,740058
89_8,1040003
89_8,4645700
89_8,4645701
89_8,8102225
89_8,2300676
89_8,7513932
89_8,8568500
89_8,167735
89_8,422775
89_8,1862190
89_8,2551994
89_8,3142319
89_8,3208927
89_8,3574316
89_8,3655321
89_8,5055859
89_8,6329711
89_8,7161483
89_8,7323610
89_8,8134362
89_8,8374188
89_8,8564291
89_8,1032894
89_8,4073222
89_8,5431264
89_8,1332398
89_8,6758103
89_8,6832575
89_8,8605386
89_8,6364158
89_8,6758102
89_8,7323615
89_8,7575554
89_8,7738264
89_8,7892875
89_8,8046743
89_8,115090
89_8,922620
89_8,2549797
89_8,3655870
89_8,6952148
89_8,8560710
89_8,3654387
89_8,6751252
89_8,45237
89_8,347829
89_8,517578
89_8,735006
89_8,1353841
89_8,1405066
89_8,2525647
89_8,3208899
89_8,3209594
89_8,3485055
89_8,3771279
89_8,3902326
89_8,3956944
89_8,4176880
89_8,4658649
89_8,5613208
89_8,5942026
89_8,7160513
89_8,8714415
89_8,4032353
89_8,5673177
89_8,8070689
89_8,8102227
89_8,8313439
89_8,8440029
89_8,2000053
89_8,3448269
89_8,1480547
89_8,2685193
89_8,6164910
89_8,7023539
89_8,1912384
89_8,2065172
89_8,2667480
89_8,5493448
89_8,6981478
89_8,7919502
89_8,517576
89_8,677742
89_8,735008
89_8,888092
89_8,2130330
89_8,2436742
89_8,2705790
89_8,3003928
89_8,3469173
89_8,3752462
89_8,4585811
89_8,5269479
89_8,5662793
89_8,6224489
89_8,6798202
89_8,6921633
89_8,7269168
89_8,7595947
89_8,7670834
89_8,8023418
89_8,118910
89_8,2426819
89_8,2983967
89_8,3667053
89_8,5590001
89_8,7160516
89_8,1026933
89_8,6142031
89_8,2689196
89_8,7748519
89_8,45231
89_8,587907
89_8,818048
89_8,918069
89_8,1247504
89_8,1357279
89_8,1800340
89_8,1835752
89_8,2086785
89_8,2300684
89_8,2320323
89_8,3005778
89_8,3616616
89_8,3752467
89_8,4625782
89_8,5153008
89_8,5346886
89_8,5633055
89_8,5808235
89_8,5854898
89_8,7269166
89_8,7631539
89_8,7904166
89_8,8288799
89_8,8396793
89_8,8503006
89_8,45362
89_8,1477127
89_8,1536078
89_8,3170989
89_8,5690527
89_8,7252223
89_8,7999442
89_8,3219043
89_8,8134369
89_8,3812283
89_8,2829606
89_8,3954260
89_8,6628131
89_8,5234269
89_8,680197
89_8,1037788
89_8,1607080
89_8,2850512
89_8,2850514
89_8,2937631
89_8,3747260
89_8,3823789
89_8,4288211
89_8,4342231
89_8,5600389
89_8,5612631
89_8,6277088
89_8,7142776
89_8,7213237
89_8,8134364
89_8,8265284
89_8,8315966
89_8,8767212
89_8,414389
89_8,2406441
89_8,3145219
89_8,4443120
89_8,5409811
89_8,5981065
89_8,6549079
89_8,6940580
89_8,7486579
89_8,3602871
89_8,146950
89_8,838367
89_8,1056423
89_8,1866245
89_8,2233164
89_8,3434105
89_8,3446073
89_8,3896724
89_8,4092729
89_8,4307687
89_8,4346652
89_8,4652279
89_8,5269474
89_8,7061244
89_8,7922125
89_8,7950077
89_8,8041820
89_8,8564287
89_8,706794
89_8,729619
89_8,971179
89_8,2441190
89_8,2643134
89_8,4405766
89_8,4576520
89_8,4891297
89_8,5600382
89_8,5613751
89_8,6718281
89_8,7177927
89_8,7836440
89_8,8091691
89_8,8168264
89_8,2000056
89_8,3970703
89_8,6751256
89_8,2406450
89_8,3970704
89_8,4138013
89_8,6776982
89_8,5279523
89_8,2329591
89_8,998571
89_8,6293138
89_8,7451745
89_8,7952982
89_8,742193
89_8,1656035
89_8,1994539
89_8,2300679
89_8,2479276
89_8,3503959
89_8,4510696
89_8,4510698
89_8,4605140
89_8,6370664
89_8,6789419
89_8,7086693
89_8,7782269
89_8,353264
89_8,677741
89_8,1108743
